"advertiserId";"programmeName";"conversionRate";"approvalRate";"epc";"launchDate";"paymentStatus";"paymentRiskLevel";"awinIndex";"feedEnabled";"productReporting";"commissionMin";"commissionMax";"leadMin";"leadMax";"cookieLength";"parentSectors";"subSectors";"primarySector";"averagePaymentTime";"primaryRegion";"descriptionShort";"logoUrl";"displayUrl"
"72499";"Freeletics Brand Partnerships EU";"";"0.00";"0.00";"2024-03-06";"amber";"exposurelevel2";"0";"no";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Health & Beauty";"Health & Beauty";"null";"IE";"We build holistic digital health  fitness products that help people develop a sustainable, healthy lifestyle. Freeletics is Europe's #1 fitness app, offering hyper-personalized, AI-powered personal training tailored to you, based on science.";"https://ui.awin.com/images/upload/merchant/profile/72499.png";"https://www.freeletics.com/"
"83917";"Breuninger AT";"";"0.00";"0.00";"2024-09-16";"amber";"exposurelevel2";"0";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Clothing";"Clothing";"126";"AT";"Breuninger ist ein etabliertes Fashion- und Lifestyleunternehmen setzt hohe Maßstäbe in den Bereichen Mode, Accessoires Beauty. Auf breuninger.com finden Eure User mehr als 1.000 exklusive Marken die neuesten Trends der Modewelt! Bewirb Dich jetzt!";"https://ui.awin.com/images/upload/merchant/profile/83917.png";"https://www.breuninger.com/at/"
"25487";"Brax AT";"1.51607";"88.71";"0.20";"2022-01-27";"green";"none";"42.7883";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Clothing";"Clothing";"78";"AT";"Hochwertiger Mode Onlineshop für Männer und Frauen. Profitieren Sie von tollen Angeboten und einer attraktiven Vergütung bei Brax! Sie können sich mit allen Fragen und Wünschen rund um das Partnerprogramm von Brax jederzeit an uns wenden!";"https://ui.awin.com/images/upload/merchant/profile/25487.png";"https://www.brax.com"
"25832";"Lampenundleuchten - AT";"";"0.00";"0.00";"2022-01-20";"amber";"exposurelevel2";"0";"no";"no";"0";"0";"0";"0";"7";"Retail & Shopping";"Home & Garden";"Home & Garden";"147";"AT";"Lampenundleuchten.at ist seit Jahren der Online-Spezialist im Bereich Lampen und Beleuchtung. Bei uns finden Sie eine große Auswahl an Beleuchtungsprodukten für jedes Budget und jeden Zweck.";"https://ui.awin.com/images/upload/merchant/profile/25832.png";"https://www.lampenundleuchten.at"
"119695";"Domus Depot Europe";"0.297619";"33.33";"0.01";"2025-09-30";"amber";"exposurelevel4";"54.6315";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Home & Garden";"Home & Garden";"null";"ES";"Domus Depot is a leading platform dedicated to helping people create beautiful, functional, and comfortable living spaces. We bring together the best deals in home, garden, and kitchen essentials, making it easier for customers to find quality products";"https://ui.awin.com/images/upload/merchant/profile/119695.png";"https://domusdepot.eu/"
"108302";"3PAGEN AT";"3.17464";"90.10";"0.08";"2025-04-24";"green";"none";"47.0626";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Home & Garden";"Home & Garden";"84";"AT";"3PAGEN und das Leben wird schöner!";"https://ui.awin.com/images/upload/merchant/profile/108302.png";"https://www.3pagen.at/"
"56987";"MEDIAFIX AT";"";"0.00";"0.00";"2023-07-19";"amber";"exposurelevel1";"0";"no";"no";"0";"0";"0";"0";"30";"Telco's & Services";"Lead Gen";"Lead Gen";"97";"AT";"Arbeiten Sie mit dem Marktführer in der Digitalisierung analoger Medien zusammen und profitieren Sie von Provisionen i.H.v. bis zu CHF 10.00 pro generierter Anfrage.";"https://ui.awin.com/images/upload/merchant/profile/56987.png";"https://mediafix.at/"
"72203";"JBL AT";"8.47363";"84.59";"0.18";"2024-03-13";"amber";"exposurelevel2";"67.2262";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Audio Visual|Electronic Accessories|Gadgets";"Audio Visual";"119";"AT";"JBL ist eine der bekanntesten Marken in der Audiogeräteindustrie und gehört zu Harman International Industries. Entdecken Sie JBLs Pro Sound durch unsere innovativste Auswahl an tragbaren Lautsprechern, kabellosen Kopfhörern, Gaming-Headsets und Soundbars";"https://ui.awin.com/images/upload/merchant/profile/72203.png";"https://www.jbl.at/"
"73383";"Krups AT";"5.18022";"87.60";"0.05";"2024-03-20";"amber";"exposurelevel2";"57.9375";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Electronic Superstore";"Electronic Superstore";"104";"AT";"Technische Perfektion, langlebige Qualität, Erfindergeist und Liebe zum Detail zeichnen Krups seit mehr als 150 Jahren aus. Alle Geräte von Krups werden besonders sorgfältig entwickelt, bis ins Detail.";"https://ui.awin.com/images/upload/merchant/profile/73383.png";"https://www.krups.at/"
"99655";"Urlaubsguru AT";"";"0.00";"0.00";"2024-08-20";"amber";"exposurelevel2";"0";"no";"no";"0";"0";"0";"0";"30";"Travel";"Hotels & Accommodation";"Hotels & Accommodation";"null";"AT";"Urlaubsguru - inspires to book. Seit 12 Jahren ist das Team von Urlaubsguru dein Ansprechpartner für hochwertigen Urlaub. Bei der Auswahl unserer Angebote legt unser Team aus Reiseexpertinnen und -experten besonderen Wert auf hochwertige Produkte.";"https://ui.awin.com/images/upload/merchant/profile/99655.png";"https://www.urlaubsguru.at/"
"121068";"Coselle Europa";"0.130323";"58.33";"0.00";"2025-10-22";"amber";"exposurelevel4";"58.3807";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Health & Beauty";"Health & Beauty";"null";"ES";"COSELLE is a haven of sophistication, designed to inspire confidence and celebrate elegance.A Curated Journey into Wellness and Refinement.Be part of our program and be remunerated over sales of worldwide must-have beauty products.";"https://ui.awin.com/images/upload/merchant/profile/121068.png";"https://coselle.eu/en/"
"9127";"Mein Schiff";"0.323898";"87.13";"0.63";"2017-11-29";"amber";"exposurelevel2";"39.5969";"yes";"no";"2";"2";"0";"0";"30";"Travel";"Cruises/Ferries";"Cruises/Ferries";"289";"DE";"Mein Schiff bietet seinen Gästen zeitgemäße Wohlfühlkreuzfahrten und den Affiliates ein Partnerprogramm mit attraktiven Verdienstmöglichkeiten an.";"https://ui.awin.com/images/upload/merchant/profile/9127.png";"https://www.meinschiff.com"
"25367";"Vino - IT";"10.0952";"96.68";"0.58";"2022-01-13";"amber";"exposurelevel1";"74.8991";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Wine Spirits & Tobacco";"Wine, Spirits & Tobacco";"64";"IT";"Vino.com is the best Italian online wine shop! At your disposal: banners, exclusive coupon codes and constantly updated promotional products. Standard Commission rate 4% and higher reserved commission rate in exchange for extra visibility activities.";"https://ui.awin.com/images/upload/merchant/profile/25367.png";"https://www.vino.com/?cti=1"
"67182";"Farm Rio EU";"5.56528";"41.67";"0.88";"2023-11-29";"green";"none";"43.7365";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Clothing|Clothing Accessories|Womenswear";"Womenswear";"47";"DE";"FARM Rio is more than just clothing, it’s a carefree way of life, embracing natural beauty and the effortless conﬁdence in being true to  oneself.";"https://ui.awin.com/images/upload/merchant/profile/67182.png";"https://www.farmrio.eu"
"103075";"myfruits DE";"3.20954";"94.71";"0.19";"2024-11-12";"amber";"exposurelevel1";"65.1816";"no";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"FMCG";"FMCG";"52";"DE";"myfruits bietet gefriergetrocknete Früchte und natürliche Snacks für gesundheitsbewusste Kunden. Die Produkte sind online im Webshop sowie auf Plattformen wie Amazon erhältlich und zeichnen sich durch ihre hohe Qualität aus.";"https://ui.awin.com/images/upload/merchant/profile/103075.png";"https://myfruits.eu"
"119135";"AliExpress EU";"14.8101";"91.39";"0.08";"2025-09-30";"amber";"exposurelevel2";"56.4666";"yes";"no";"0";"0";"0";"0";"30";"";"";"";"81";"AT";"In Asia, Aliexpress is the undesputed nr. 1 destination for online shoppers. The average conversion in China is a staggering 20%! The good news is that this great Chinese global player is looking to conquer Europe with the affiliate program at Awin.";;"https://s.click.aliexpress.com/e/_c3m5rYP1"
"119189";"Benetton AT";"2.21816";"98.53";"0.20";"2025-10-09";"amber";"exposurelevel2";"68.5765";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Clothing";"Clothing";"null";"AT";"";"https://ui.awin.com/images/upload/merchant/profile/119189.png";"https://at.benetton.com/"
"116611";"s.Oliver AT";"1.26947";"66.77";"0.04";"2025-07-04";"amber";"exposurelevel2";"33.32";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Clothing";"Clothing";"110";"AT";"Mit der weltweit größten Mode-Auswahl an s.Oliver Produkten, schicken Highlights und Top-Angeboten begeistert der s.Oliver Online Shop seine Kunden jeden Tag aufs Neue. s.Oliver bietet tolle Kleidung, sehr gute Qualität und besten Service!";"https://ui.awin.com/images/upload/merchant/profile/116611.png";"https://www.soliver.at"
"118181";"Plankpad DE/AT";"50.0193";"60.00";"8.52";"2025-07-30";"amber";"exposurelevel2";"47.1857";"yes";"yes";"0";"0";"0";"0";"30";"Retail & Shopping";"Gadgets|Sports Equipment";"Sports Equipment";"53";"DE";"Das Plankpad ist ein innovatives Fitnessgerät, das Training und Unterhaltung perfekt verbindet. Als interaktives Balance- und Plank-Board mit App-Anbindung verwandelt es dein Workout in ein spannendes Sport- und Spielerlebnis.";"https://ui.awin.com/images/upload/merchant/profile/118181.png";"https://plankpad.com/de"
"7223";"l'tur FR";"2.18616";"93.33";"2.34";"2016-11-15";"amber";"exposurelevel2";"47.7538";"no";"no";"6";"8";"0";"0";"60";"Travel";"Airlines|Hotels & Accommodation|Travel Agencies";"Hotels & Accommodation";"95";"FR";"Partir avec le n° 1 européen des vacances dernière minute! Des offres attractives de dernière minute. Réserver maintenant directement en ligne chez l'tur!";"https://ui.awin.com/images/upload/merchant/profile/7223.png";"https://www.ltur.com/fr/"
"14414";"bugatti DE/AT";"0.616506";"67.05";"0.09";"2019-07-19";"green";"none";"30.796";"yes";"no";"5";"13";"0";"0";"30";"Retail & Shopping";"Clothing|Clothing Accessories";"Clothing";"82";"DE";".";"https://ui.awin.com/images/upload/merchant/profile/14414.png";"https://www.bugatti-fashion.com"
"14438";"Geliebtes Zuhause DE/AT";"1.56442";"92.67";"0.06";"2019-05-10";"green";"none";"61.9411";"yes";"no";"6";"6";"0";"0";"30";"Retail & Shopping";"Furniture & Soft Furnishings|Home & Garden";"Furniture & Soft Furnishings";"54";"DE";".";"https://ui.awin.com/images/upload/merchant/profile/14438.png";"https://www.geliebtes-zuhause.de"
"13877";"HolidayCheck DE+AT+CH";"0.653267";"85.07";"0.32";"2019-09-16";"green";"none";"38.968";"yes";"no";"0";"5";"6";"50";"30";"Travel";"Travel Agencies";"Travel Agencies";"164";"DE";"Reise- und Hotelpartnerprogramm von HolidayCheck! Jetzt Partner von HolidayCheck bei Affilinet werden und mit jeder vermittelten Pauschalreise oder Hotelbuchung Geld verdienen. Ob Lastminute, Pauschal oder Kreuzfahrten - wir haben das passende Angebot.";"https://ui.awin.com/images/upload/merchant/profile/13877.png";"https://www.holidaycheck.de"
"13991";"100percentpure DE/AT";"2.93129";"96.88";"0.65";"2019-09-03";"green";"none";"79.9257";"yes";"yes";"15";"15";"0";"0";"60";"Retail & Shopping";"FMCG|Gifts & Flowers|Health & Beauty";"Health & Beauty";"38";"DE";"100% Pure Naturkosmetik - Die Kult-Naturkosmetik aus Kalifornien jetzt auch in Europa! Profitiere von einer der größten Naturkosmetik-Marken in den USA!";"https://ui.awin.com/images/upload/merchant/profile/13991.png";"https://www.100percentpure.de/"
"13479";"Myposter AT";"3.93761";"96.60";"0.13";"2018-10-25";"amber";"exposurelevel1";"78.7563";"yes";"no";"6";"12";"0";"0";"30";"Retail & Shopping";"Furniture & Soft Furnishings|Gifts & Flowers|Home & Garden|Photography|Photos & Print Services";"Photos & Print Services";"43";"AT";"MYPOSTER bietet Bilder im Großformatdruck auf verschiedenen Materialien, von Poster über Leinwand bis hin zu Acryl- und Glasprodukten an. Neben Bildern zum Aufhängen besteht unser Sortiment auch aus stylischen Fotobüchern, Bilderboxen und Fotoabzügen.";"https://ui.awin.com/images/upload/merchant/profile/13479.png";"http://www.myposter.at/"
"18330";"Black Diamond AT";"";"0.00";"0.00";"2020-01-24";"green";"none";"0";"no";"no";"9";"9";"0";"0";"30";"Retail & Shopping";"Sports Equipment";"Sports Equipment";"null";"AT";"Hier bei Black Diamond dreht sich alles ums Klettern und Skifahren. Unsere Erfahrungen im Fels, Eis und Schnee pushen uns dazu, die bestmögliche Ausrüstung für Kletterer und Skifahrer rund um den Globus zu herstellen.";"https://ui.awin.com/images/upload/merchant/profile/18330.png";"https://www.blackdiamondequipment.com"
"16003";"ODLO AT";"3.22581";"50.00";"0.23";"2019-09-25";"amber";"exposurelevel2";"27.7492";"yes";"no";"6";"6";"0";"0";"30";"Retail & Shopping";"Childrenswear|Clothing|Clothing Accessories|Menswear|Sportswear|Womenswear";"Sportswear";"118";"AT";"Die Marke Odlo hat sich auf technische Unterwäsche sowie funktionelle Kleidung spezialisiert.";"https://ui.awin.com/images/upload/merchant/profile/16003.png";"https://www.odlo.com/at/de"
"18784";"Heine AT";"0.616483";"50.55";"0.03";"2020-02-27";"amber";"exposurelevel1";"32.0334";"yes";"no";"6";"6";"0";"0";"30";"Retail & Shopping";"Department Stores";"Department Stores";"120";"AT";"Publisher von heine profitieren neben unserem exclusiven Sortiment in den Bereichen Trend-Mode für Damen sowie außergewöhnliche Möbel und Wohnaccessoires auch von unseren überdurchschnittlich hohen Warenkörben.";"https://ui.awin.com/images/upload/merchant/profile/18784.png";"https://www.heine.at/"
"17042";"ELLA Juwelen AT";"1.07204";"84.89";"0.10";"2019-05-08";"amber";"exposurelevel2";"48.6168";"yes";"no";"6";"6";"0";"0";"30";"Retail & Shopping";"Jewellery";"Jewellery";"83";"AT";"Du willst mit deinem Publikum etwas bieten und gleichzeitig gutes Geld verdienen? Dann bist du bei uns goldrichtig! Wir bieten Schmuck, Uhren, Taschen und Sonnenbrillen unseren Kunden zu Top Preisen. Überzeuge dich jetzt von unserer Performance!";"https://ui.awin.com/images/upload/merchant/profile/17042.png";"https://www.ella-juwelen.at"
"16322";"Schleich DE";"8.26654";"100.00";"0.36";"2019-08-05";"amber";"exposurelevel2";"74.6363";"yes";"no";"5";"5";"0";"0";"30";"Retail & Shopping";"Toys & Games|Baby & Toddler";"Toys & Games";"68";"DE";"Das vor über 80 Jahren von Friedrich Schleich in Schwäbisch Gmünd gegründete Unternehmen ist einer der grössten Spielwarenhersteller Deutschlands und international führender Anbieter von realistischen Tierfiguren.";"https://ui.awin.com/images/upload/merchant/profile/16322.png";"https://de.schleich-s.com"
"15152";"HRS DE & AT";"";"0.00";"0.00";"2019-05-27";"amber";"exposurelevel2";"0";"yes";"no";"0";"6";"0";"0";"30";"Travel";"Hotels & Accommodation";"Hotels & Accommodation";"225";"DE";"HRS ist ein Hotelbuchungsportal für Geschäfts- und Privatreisende und gehört in Europa zu den Top 3 Hotelportalen. Bewerben Sie sich jetzt und profitieren Sie von bis zu 6% PPS.";"https://ui.awin.com/images/upload/merchant/profile/15152.png";"https://www.hrs.de"
"9151";"Travelcircus DE/AT";"1.05471";"99.94";"0.29";"2017-08-16";"green";"none";"46.0566";"yes";"no";"9";"9";"0";"0";"30";"Travel";"Tourism & Attractions";"Tourism & Attractions";"83";"DE";"Travelcircus ist eine Online Buchungsplattform für Premium Reiseerlebnisse. Durch die Kombination von Premium Hotels mit Hotelleistungen und angesagten Attraktionen kreiert Travelcircus einzigartige Pakete zu attraktiven Preisen.";"https://ui.awin.com/images/upload/merchant/profile/9151.png";"https://www.travelcircus.de/"
"9162";"HOFER REISEN AT";"0.555247";"93.40";"0.08";"2018-08-13";"green";"none";"42.5918";"yes";"yes";"3";"3";"0";"0";"30";"Travel";"Coaches|Cruises/Ferries|Hotels & Accommodation|Tourism & Attractions|Travel Agencies";"Travel Agencies";"143";"AT";"HOFER REISEN überzeugt durch hohe Conversion Rates und attraktive Provisionen. Eine automatisch wechselnde und hochwirksame Werbemittelpalette steht Ihnen zur Verfügung. Unsere Publisher werden mit exclusiven Angeboten und Aktionen versorgt.";"https://ui.awin.com/images/upload/merchant/profile/9162.png";"https://www.hofer-reisen.at"
"9296";"Billigfluege DE";"1.31984";"70.73";"0.11";"2019-12-09";"amber";"exposurelevel2";"48.493";"no";"no";"0";"0";"8";"8";"30";"Travel";"Travel Agencies";"Travel Agencies";"65";"DE";"Mit Billigfluege.de spart man bis zu 80% auf Flüge von über 750 Airlines. Neben ständigen Aktualisierungen und den günstigsten Flugpreisen für die Endkunden profitieren Affiliate-Partner von attraktiven Provisionen und top konvertierenden Werbemitteln.";"https://ui.awin.com/images/upload/merchant/profile/9296.png";"https://www.billigfluege.de/pr"
"9339";"alternate AT";"0.666736";"86.92";"0.07";"2018-02-15";"green";"none";"39.7889";"yes";"no";"3";"3";"0";"0";"30";"Retail & Shopping";"Computers|DIY|Electronic Accessories|Electronic Superstore|Entertainment Superstore|Gadgets|Green (Eco friendly)|Home & Garden|Office Supplies|PC & Video Games|Photography|Toys & Games|White Goods";"Electronic Superstore";"83";"AT";"ALTERNATE ein erfolgreicher Online-Versandhändler in den Bereichen Hard- und Software, Notebooks, TV, Gaming, Werkzeuge, Haushaltsgeräte, Spielzeug und Camping.";"https://ui.awin.com/images/upload/merchant/profile/9339.png";"https://www.alternate.at"
"10101";"Flug DE";"0.497028";"85.86";"0.04";"2019-12-09";"amber";"exposurelevel2";"53.1374";"no";"no";"0";"0";"8";"8";"30";"Travel";"Travel Agencies";"Travel Agencies";"64";"DE";"Affiliate Partner von flug.de - günstige Flüge & alles rund um den Urlaub einfach online buchen. Melden Sie sich jetzt an und profitieren Sie als Werbepartner von unserer attraktiven Partnervergütung.";"https://ui.awin.com/images/upload/merchant/profile/10101.png";"https://www.flug.de"
